"","region","age_gp","sex","date","covid_deaths","pneumonia_deaths","influenza_deaths","pneumonia_covid_deaths","pneumonia_influenza_covid_deaths","total_deaths"
"12369","Rhode Island","75-84","total",2020-12-01,129,76,0,64,141,314
"12370","Rhode Island","75-84","total",2021-01-01,103,57,0,48,112,309
"12371","Rhode Island","75-84","total",2021-02-01,44,25,0,20,49,206
"12372","Rhode Island","75-84","total",2021-03-01,22,19,0,11,30,231
"12373","Rhode Island","75-84","total",2021-04-01,12,10,0,0,18,197
"12374","Rhode Island","75-84","total",2021-05-01,0,0,0,0,12,212
"12375","Rhode Island","75-84","total",2021-06-01,0,0,0,0,13,179
"12376","Rhode Island","75-84","total",2021-07-01,0,0,0,0,10,201
"12377","Rhode Island","75-84","female",2020-07-01,0,0,0,0,0,90
"12378","Rhode Island","75-84","female",2020-08-01,10,0,0,0,14,99
"12379","Rhode Island","75-84","female",2020-09-01,0,0,0,0,10,106
"12380","Rhode Island","75-84","female",2020-10-01,11,13,0,0,18,94
"12381","Rhode Island","75-84","female",2020-11-01,20,0,0,0,22,107
"12382","Rhode Island","75-84","female",2020-12-01,62,38,0,32,68,162
"12383","Rhode Island","75-84","female",2021-01-01,50,24,0,21,53,144
"12384","Rhode Island","75-84","female",2021-02-01,29,19,0,16,32,107
"12385","Rhode Island","75-84","female",2021-03-01,0,0,0,0,10,113
"12386","Rhode Island","75-84","female",2021-04-01,0,0,0,0,0,89
"12387","Rhode Island","75-84","female",2021-05-01,0,0,0,0,0,111
"12388","Rhode Island","75-84","female",2021-06-01,0,0,0,0,0,89
"12389","Rhode Island","75-84","female",2021-07-01,0,0,0,0,0,98
"12390","Rhode Island","75-84","male",2020-07-01,0,0,0,0,13,99
"12391","Rhode Island","75-84","male",2020-08-01,0,0,0,0,0,95
"12392","Rhode Island","75-84","male",2020-09-01,0,10,0,0,12,102
"12393","Rhode Island","75-84","male",2020-10-01,13,0,0,0,16,107
"12394","Rhode Island","75-84","male",2020-11-01,35,27,0,19,43,130
"12395","Rhode Island","75-84","male",2020-12-01,67,38,0,32,73,152
"12396","Rhode Island","75-84","male",2021-01-01,53,33,0,27,59,165
"12397","Rhode Island","75-84","male",2021-02-01,15,0,0,0,17,99
"12398","Rhode Island","75-84","male",2021-03-01,14,15,0,0,20,118
"12399","Rhode Island","75-84","male",2021-04-01,0,0,0,0,11,108
"12400","Rhode Island","75-84","male",2021-05-01,0,0,0,0,0,101
"12401","Rhode Island","75-84","male",2021-06-01,0,0,0,0,0,90
"12402","Rhode Island","75-84","male",2021-07-01,0,0,0,0,0,103
"12403","Rhode Island","85+","total",2020-07-01,14,13,0,0,26,270
"12404","Rhode Island","85+","total",2020-08-01,17,14,0,0,29,331
"12405","Rhode Island","85+","total",2020-09-01,22,25,0,11,36,319
"12406","Rhode Island","85+","total",2020-10-01,48,24,0,20,52,347
"12407","Rhode Island","85+","total",2020-11-01,97,58,0,39,116,417
"12408","Rhode Island","85+","total",2020-12-01,239,114,0,92,261,585
"12409","Rhode Island","85+","total",2021-01-01,192,98,0,79,211,513
"12410","Rhode Island","85+","total",2021-02-01,83,43,0,32,94,371
"12411","Rhode Island","85+","total",2021-03-01,24,17,0,0,33,352
"12412","Rhode Island","85+","total",2021-04-01,14,16,0,0,23,273
"12413","Rhode Island","85+","total",2021-05-01,0,20,0,0,22,301
"12414","Rhode Island","85+","total",2021-06-01,0,15,0,0,16,294
"12415","Rhode Island","85+","total",2021-07-01,0,11,0,0,12,276
"12416","Rhode Island","85+","female",2020-07-01,0,0,0,0,12,155
"12417","Rhode Island","85+","female",2020-08-01,13,0,0,0,20,213
"12418","Rhode Island","85+","female",2020-09-01,14,14,0,0,22,189
"12419","Rhode Island","85+","female",2020-10-01,29,15,0,12,32,225
"12420","Rhode Island","85+","female",2020-11-01,53,29,0,18,64,250
"12421","Rhode Island","85+","female",2020-12-01,133,48,0,35,146,345
"12422","Rhode Island","85+","female",2021-01-01,116,57,0,45,128,312
"12423","Rhode Island","85+","female",2021-02-01,61,24,0,20,65,240
"12424","Rhode Island","85+","female",2021-03-01,0,0,0,0,13,206
"12425","Rhode Island","85+","female",2021-04-01,0,0,0,0,12,173
"12426","Rhode Island","85+","female",2021-05-01,0,10,0,0,11,206
"12427","Rhode Island","85+","female",2021-06-01,0,0,0,0,0,187
"12428","Rhode Island","85+","female",2021-07-01,0,0,0,0,0,175
"12429","Rhode Island","85+","male",2020-07-01,0,0,0,0,14,115
"12430","Rhode Island","85+","male",2020-08-01,0,0,0,0,0,118
"12431","Rhode Island","85+","male",2020-09-01,0,11,0,0,14,130
"12432","Rhode Island","85+","male",2020-10-01,19,0,0,0,20,122
"12433","Rhode Island","85+","male",2020-11-01,44,29,0,21,52,167
"12434","Rhode Island","85+","male",2020-12-01,106,66,0,57,115,240
"12435","Rhode Island","85+","male",2021-01-01,76,41,0,34,83,201
"12436","Rhode Island","85+","male",2021-02-01,22,19,0,12,29,131
"12437","Rhode Island","85+","male",2021-03-01,15,11,0,0,20,146
"12438","Rhode Island","85+","male",2021-04-01,0,0,0,0,11,100
"12439","Rhode Island","85+","male",2021-05-01,0,10,0,0,11,95
"12440","Rhode Island","85+","male",2021-06-01,0,0,0,0,0,107
"12441","Rhode Island","85+","male",2021-07-01,0,0,0,0,0,101
"12442","Rhode Island","Total","total",2020-07-01,40,49,0,12,77,809
"12443","Rhode Island","Total","total",2020-08-01,45,44,0,12,77,890
"12444","Rhode Island","Total","total",2020-09-01,45,58,0,24,79,881
"12445","Rhode Island","Total","total",2020-10-01,97,79,0,53,123,910
"12446","Rhode Island","Total","total",2020-11-01,201,133,0,93,241,1029
"12447","Rhode Island","Total","total",2020-12-01,511,276,0,225,562,1379
"12448","Rhode Island","Total","total",2021-01-01,422,232,0,191,463,1274
"12449","Rhode Island","Total","total",2021-02-01,188,108,0,84,212,967
"12450","Rhode Island","Total","total",2021-03-01,84,55,0,33,106,965
"12451","Rhode Island","Total","total",2021-04-01,54,50,0,25,79,856
"12452","Rhode Island","Total","total",2021-05-01,39,52,0,21,70,918
"12453","Rhode Island","Total","total",2021-06-01,19,41,0,11,50,821
"12454","Rhode Island","Total","total",2021-07-01,0,28,0,0,32,818
"12455","Rhode Island","Total","female",2020-07-01,15,21,0,0,31,362
"12456","Rhode Island","Total","female",2020-08-01,31,26,0,0,48,454
"12457","Rhode Island","Total","female",2020-09-01,21,28,0,10,39,431
"12458","Rhode Island","Total","female",2020-10-01,50,44,0,28,66,448
"12459","Rhode Island","Total","female",2020-11-01,92,51,0,35,108,489
"12460","Rhode Island","Total","female",2020-12-01,249,114,0,91,272,702
"12461","Rhode Island","Total","female",2021-01-01,217,110,0,91,236,633
"12462","Rhode Island","Total","female",2021-02-01,114,57,0,47,124,509
"12463","Rhode Island","Total","female",2021-03-01,30,16,0,0,37,465
"12464","Rhode Island","Total","female",2021-04-01,23,18,0,10,31,400
"12465","Rhode Island","Total","female",2021-05-01,15,25,0,10,30,479
"12466","Rhode Island","Total","female",2021-06-01,11,21,0,0,27,411
"12467","Rhode Island","Total","female",2021-07-01,0,15,0,0,16,402
"12468","Rhode Island","Total","male",2020-07-01,25,28,0,0,46,447
"12469","Rhode Island","Total","male",2020-08-01,14,18,0,0,29,436
"12470","Rhode Island","Total","male",2020-09-01,24,30,0,14,40,450
"12471","Rhode Island","Total","male",2020-10-01,47,35,0,25,57,462
"12472","Rhode Island","Total","male",2020-11-01,109,82,0,58,133,540
"12473","Rhode Island","Total","male",2020-12-01,262,162,0,134,290,677
"12474","Rhode Island","Total","male",2021-01-01,205,122,0,100,227,641
"12475","Rhode Island","Total","male",2021-02-01,74,51,0,37,88,458
"12476","Rhode Island","Total","male",2021-03-01,54,39,0,24,69,500
"12477","Rhode Island","Total","male",2021-04-01,31,32,0,15,48,456
"12478","Rhode Island","Total","male",2021-05-01,24,27,0,11,40,439
"12479","Rhode Island","Total","male",2021-06-01,0,20,0,0,23,410
"12480","Rhode Island","Total","male",2021-07-01,0,13,0,0,16,416
"12481","South Carolina","0-17","total",2020-07-01,0,0,0,0,0,45
"12482","South Carolina","0-17","total",2020-08-01,0,0,0,0,0,55
"12483","South Carolina","0-17","total",2020-09-01,0,0,0,0,0,49
"12484","South Carolina","0-17","total",2020-10-01,0,0,0,0,0,55
"12485","South Carolina","0-17","total",2020-11-01,0,0,0,0,0,53
"12486","South Carolina","0-17","total",2020-12-01,0,0,0,0,0,44
"12487","South Carolina","0-17","total",2021-01-01,0,0,0,0,0,64
"12488","South Carolina","0-17","total",2021-02-01,0,0,0,0,0,40
"12489","South Carolina","0-17","total",2021-03-01,0,0,0,0,0,61
"12490","South Carolina","0-17","total",2021-04-01,0,0,0,0,0,70
"12491","South Carolina","0-17","total",2021-05-01,0,0,0,0,0,67
"12492","South Carolina","0-17","total",2021-06-01,0,0,0,0,0,64
"12493","South Carolina","0-17","total",2021-07-01,0,0,0,0,0,62
"12494","South Carolina","0-17","female",2020-07-01,0,0,0,0,0,21
"12495","South Carolina","0-17","female",2020-08-01,0,0,0,0,0,28
"12496","South Carolina","0-17","female",2020-09-01,0,0,0,0,0,16
"12497","South Carolina","0-17","female",2020-10-01,0,0,0,0,0,21
"12498","South Carolina","0-17","female",2020-11-01,0,0,0,0,0,24
"12499","South Carolina","0-17","female",2020-12-01,0,0,0,0,0,16
"12500","South Carolina","0-17","female",2021-01-01,0,0,0,0,0,28
"12501","South Carolina","0-17","female",2021-02-01,0,0,0,0,0,17
"12502","South Carolina","0-17","female",2021-03-01,0,0,0,0,0,28
"12503","South Carolina","0-17","female",2021-04-01,0,0,0,0,0,35
"12504","South Carolina","0-17","female",2021-05-01,0,0,0,0,0,31
"12505","South Carolina","0-17","female",2021-06-01,0,0,0,0,0,32
"12506","South Carolina","0-17","female",2021-07-01,0,0,0,0,0,22
"12507","South Carolina","0-17","male",2020-07-01,0,0,0,0,0,24
"12508","South Carolina","0-17","male",2020-08-01,0,0,0,0,0,27
"12509","South Carolina","0-17","male",2020-09-01,0,0,0,0,0,33
"12510","South Carolina","0-17","male",2020-10-01,0,0,0,0,0,34
"12511","South Carolina","0-17","male",2020-11-01,0,0,0,0,0,29
"12512","South Carolina","0-17","male",2020-12-01,0,0,0,0,0,28
"12513","South Carolina","0-17","male",2021-01-01,0,0,0,0,0,36
"12514","South Carolina","0-17","male",2021-02-01,0,0,0,0,0,23
"12515","South Carolina","0-17","male",2021-03-01,0,0,0,0,0,33
"12516","South Carolina","0-17","male",2021-04-01,0,0,0,0,0,35
"12517","South Carolina","0-17","male",2021-05-01,0,0,0,0,0,36
"12518","South Carolina","0-17","male",2021-06-01,0,0,0,0,0,32
"12519","South Carolina","0-17","male",2021-07-01,0,0,0,0,0,40
"12520","South Carolina","18-29","total",2020-07-01,0,0,0,0,0,115
"12521","South Carolina","18-29","total",2020-08-01,0,0,0,0,0,129
"12522","South Carolina","18-29","total",2020-09-01,0,0,0,0,0,112
"12523","South Carolina","18-29","total",2020-10-01,0,0,0,0,0,119
"12524","South Carolina","18-29","total",2020-11-01,0,0,0,0,0,110
"12525","South Carolina","18-29","total",2020-12-01,0,0,0,0,0,113
"12526","South Carolina","18-29","total",2021-01-01,0,0,0,0,0,114
"12527","South Carolina","18-29","total",2021-02-01,0,0,0,0,0,92
"12528","South Carolina","18-29","total",2021-03-01,0,0,0,0,0,114
"12529","South Carolina","18-29","total",2021-04-01,0,0,0,0,0,120
"12530","South Carolina","18-29","total",2021-05-01,0,0,0,0,0,117
"12531","South Carolina","18-29","total",2021-06-01,0,0,0,0,0,127
"12532","South Carolina","18-29","total",2021-07-01,0,0,0,0,0,137
"12533","South Carolina","18-29","female",2020-07-01,0,0,0,0,0,38
"12534","South Carolina","18-29","female",2020-08-01,0,0,0,0,0,42
"12535","South Carolina","18-29","female",2020-09-01,0,0,0,0,0,31
"12536","South Carolina","18-29","female",2020-10-01,0,0,0,0,0,25
"12537","South Carolina","18-29","female",2020-11-01,0,0,0,0,0,27
"12538","South Carolina","18-29","female",2020-12-01,0,0,0,0,0,25
"12539","South Carolina","18-29","female",2021-01-01,0,0,0,0,0,27
"12540","South Carolina","18-29","female",2021-02-01,0,0,0,0,0,32
"12541","South Carolina","18-29","female",2021-03-01,0,0,0,0,0,22
"12542","South Carolina","18-29","female",2021-04-01,0,0,0,0,0,32
"12543","South Carolina","18-29","female",2021-05-01,0,0,0,0,0,32
"12544","South Carolina","18-29","female",2021-06-01,0,0,0,0,0,26
"12545","South Carolina","18-29","female",2021-07-01,0,0,0,0,0,46
"12546","South Carolina","18-29","male",2020-07-01,0,0,0,0,0,77
"12547","South Carolina","18-29","male",2020-08-01,0,0,0,0,0,87
"12548","South Carolina","18-29","male",2020-09-01,0,0,0,0,0,81
"12549","South Carolina","18-29","male",2020-10-01,0,0,0,0,0,94
"12550","South Carolina","18-29","male",2020-11-01,0,0,0,0,0,83
"12551","South Carolina","18-29","male",2020-12-01,0,0,0,0,0,88
"12552","South Carolina","18-29","male",2021-01-01,0,0,0,0,0,87
"12553","South Carolina","18-29","male",2021-02-01,0,0,0,0,0,60
"12554","South Carolina","18-29","male",2021-03-01,0,0,0,0,0,92
"12555","South Carolina","18-29","male",2021-04-01,0,0,0,0,0,88
"12556","South Carolina","18-29","male",2021-05-01,0,0,0,0,0,85
"12557","South Carolina","18-29","male",2021-06-01,0,0,0,0,0,101
"12558","South Carolina","18-29","male",2021-07-01,0,0,0,0,0,91
"12559","South Carolina","30-49","total",2020-07-01,38,17,0,12,46,408
"12560","South Carolina","30-49","total",2020-08-01,34,20,0,12,52,403
"12561","South Carolina","30-49","total",2020-09-01,22,14,0,10,37,366
"12562","South Carolina","30-49","total",2020-10-01,11,14,0,0,18,383
"12563","South Carolina","30-49","total",2020-11-01,12,14,0,0,19,382
"12564","South Carolina","30-49","total",2020-12-01,31,18,0,13,36,390
"12565","South Carolina","30-49","total",2021-01-01,60,37,0,18,74,441
"12566","South Carolina","30-49","total",2021-02-01,25,14,0,0,31,335
"12567","South Carolina","30-49","total",2021-03-01,20,0,0,0,23,392
"12568","South Carolina","30-49","total",2021-04-01,40,15,0,0,48,441
"12569","South Carolina","30-49","total",2021-05-01,16,0,0,0,20,424
"12570","South Carolina","30-49","total",2021-06-01,0,0,0,0,11,385
"12571","South Carolina","30-49","total",2021-07-01,12,0,0,0,13,369
"12572","South Carolina","30-49","female",2020-07-01,0,0,0,0,10,158
"12573","South Carolina","30-49","female",2020-08-01,13,0,0,0,18,149
"12574","South Carolina","30-49","female",2020-09-01,0,0,0,0,0,116
"12575","South Carolina","30-49","female",2020-10-01,0,0,0,0,0,129
"12576","South Carolina","30-49","female",2020-11-01,0,0,0,0,0,143
"12577","South Carolina","30-49","female",2020-12-01,12,10,0,0,14,155
"12578","South Carolina","30-49","female",2021-01-01,25,13,0,0,29,165
"12579","South Carolina","30-49","female",2021-02-01,0,0,0,0,10,119
"12580","South Carolina","30-49","female",2021-03-01,0,0,0,0,0,134
"12581","South Carolina","30-49","female",2021-04-01,11,0,0,0,13,153
"12582","South Carolina","30-49","female",2021-05-01,0,0,0,0,10,156
"12583","South Carolina","30-49","female",2021-06-01,0,0,0,0,0,139
"12584","South Carolina","30-49","female",2021-07-01,0,0,0,0,0,125
"12585","South Carolina","30-49","male",2020-07-01,30,11,0,0,35,250
"12586","South Carolina","30-49","male",2020-08-01,21,11,0,0,24,254
"12587","South Carolina","30-49","male",2020-09-01,16,0,0,0,18,250
"12588","South Carolina","30-49","male",2020-10-01,0,0,0,0,0,254
"12589","South Carolina","30-49","male",2020-11-01,0,0,0,0,10,239
"12590","South Carolina","30-49","male",2020-12-01,19,0,0,0,22,235
"12591","South Carolina","30-49","male",2021-01-01,21,14,0,0,36,276
"12592","South Carolina","30-49","male",2021-02-01,16,12,0,0,21,216
"12593","South Carolina","30-49","male",2021-03-01,13,0,0,0,14,258
"12594","South Carolina","30-49","male",2021-04-01,17,10,0,0,22,288
"12595","South Carolina","30-49","male",2021-05-01,0,0,0,0,10,268
"12596","South Carolina","30-49","male",2021-06-01,0,0,0,0,0,246
"12597","South Carolina","30-49","male",2021-07-01,0,0,0,0,0,244
"12598","South Carolina","50-64","total",2020-07-01,160,129,0,72,217,1047
"12599","South Carolina","50-64","total",2020-08-01,132,111,0,59,184,931
"12600","South Carolina","50-64","total",2020-09-01,87,95,0,41,141,944
"12601","South Carolina","50-64","total",2020-10-01,71,78,0,32,117,887
"12602","South Carolina","50-64","total",2020-11-01,81,79,0,44,118,899
"12603","South Carolina","50-64","total",2020-12-01,156,136,0,89,203,1085
"12604","South Carolina","50-64","total",2021-01-01,312,155,0,108,359,1191
"12605","South Carolina","50-64","total",2021-02-01,170,93,0,77,186,929
"12606","South Carolina","50-64","total",2021-03-01,108,83,0,57,134,905
"12607","South Carolina","50-64","total",2021-04-01,91,70,0,35,127,936
"12608","South Carolina","50-64","total",2021-05-01,63,76,0,36,103,884
"12609","South Carolina","50-64","total",2021-06-01,27,51,0,12,66,818
"12610","South Carolina","50-64","total",2021-07-01,30,45,0,11,64,905
"12611","South Carolina","50-64","female",2020-07-01,68,51,0,31,88,405
"12612","South Carolina","50-64","female",2020-08-01,63,51,0,28,86,355
"12613","South Carolina","50-64","female",2020-09-01,41,38,0,19,60,368
"12614","South Carolina","50-64","female",2020-10-01,29,32,0,12,49,358
"12615","South Carolina","50-64","female",2020-11-01,33,37,0,18,53,386
"12616","South Carolina","50-64","female",2020-12-01,63,49,0,32,80,407
"12617","South Carolina","50-64","female",2021-01-01,131,61,0,43,149,481
"12618","South Carolina","50-64","female",2021-02-01,69,37,0,31,75,384
"12619","South Carolina","50-64","female",2021-03-01,41,33,0,23,51,330
"12620","South Carolina","50-64","female",2021-04-01,42,31,0,15,59,375
"12621","South Carolina","50-64","female",2021-05-01,24,27,0,16,35,358
"12622","South Carolina","50-64","female",2021-06-01,14,18,0,0,27,331
"12623","South Carolina","50-64","female",2021-07-01,10,17,0,0,22,368
"12624","South Carolina","50-64","male",2020-07-01,92,78,0,41,129,642
"12625","South Carolina","50-64","male",2020-08-01,69,60,0,31,98,576
"12626","South Carolina","50-64","male",2020-09-01,46,57,0,22,81,576
"12627","South Carolina","50-64","male",2020-10-01,42,46,0,20,68,529
"12628","South Carolina","50-64","male",2020-11-01,48,42,0,26,65,513
"12629","South Carolina","50-64","male",2020-12-01,93,87,0,57,123,678
"12630","South Carolina","50-64","male",2021-01-01,181,94,0,65,210,710
"12631","South Carolina","50-64","male",2021-02-01,101,56,0,46,111,545
"12632","South Carolina","50-64","male",2021-03-01,67,50,0,34,83,575
"12633","South Carolina","50-64","male",2021-04-01,49,39,0,20,68,561
"12634","South Carolina","50-64","male",2021-05-01,39,49,0,20,68,526
"12635","South Carolina","50-64","male",2021-06-01,13,33,0,0,39,487
"12636","South Carolina","50-64","male",2021-07-01,20,28,0,0,42,537
"12637","South Carolina","65-74","total",2020-07-01,236,146,0,101,281,1237
"12638","South Carolina","65-74","total",2020-08-01,236,177,0,122,291,1265
"12639","South Carolina","65-74","total",2020-09-01,149,118,0,70,197,1078
"12640","South Carolina","65-74","total",2020-10-01,114,125,0,70,169,1076
"12641","South Carolina","65-74","total",2020-11-01,135,133,0,70,198,1084
"12642","South Carolina","65-74","total",2020-12-01,274,214,0,145,343,1333
"12643","South Carolina","65-74","total",2021-01-01,550,272,0,215,607,1658
"12644","South Carolina","65-74","total",2021-02-01,295,156,0,111,340,1202
"12645","South Carolina","65-74","total",2021-03-01,144,119,0,62,202,1134
"12646","South Carolina","65-74","total",2021-04-01,86,70,0,29,127,1013
"12647","South Carolina","65-74","total",2021-05-01,59,83,0,29,114,1054
"12648","South Carolina","65-74","total",2021-06-01,31,80,0,17,94,1005
"12649","South Carolina","65-74","total",2021-07-01,41,68,0,14,95,1025
"12650","South Carolina","65-74","female",2020-07-01,116,74,0,57,133,527
"12651","South Carolina","65-74","female",2020-08-01,92,70,0,47,115,524
"12652","South Carolina","65-74","female",2020-09-01,76,52,0,34,94,488
"12653","South Carolina","65-74","female",2020-10-01,46,55,0,27,74,455
"12654","South Carolina","65-74","female",2020-11-01,42,46,0,22,66,456
"12655","South Carolina","65-74","female",2020-12-01,112,83,0,58,137,529
"12656","South Carolina","65-74","female",2021-01-01,196,108,0,83,221,669
"12657","South Carolina","65-74","female",2021-02-01,120,62,0,47,135,492
"12658","South Carolina","65-74","female",2021-03-01,65,47,0,24,88,472
"12659","South Carolina","65-74","female",2021-04-01,44,31,0,15,60,454
"12660","South Carolina","65-74","female",2021-05-01,27,35,0,12,51,451
"12661","South Carolina","65-74","female",2021-06-01,15,33,0,10,38,400
"12662","South Carolina","65-74","female",2021-07-01,13,22,0,0,32,427
"12663","South Carolina","65-74","male",2020-07-01,120,72,0,44,148,710
"12664","South Carolina","65-74","male",2020-08-01,144,107,0,75,176,741
"12665","South Carolina","65-74","male",2020-09-01,73,66,0,36,103,590
"12666","South Carolina","65-74","male",2020-10-01,68,70,0,43,95,621
"12667","South Carolina","65-74","male",2020-11-01,93,87,0,48,132,628
"12668","South Carolina","65-74","male",2020-12-01,162,131,0,87,206,804
"12669","South Carolina","65-74","male",2021-01-01,354,164,0,132,386,989
"12670","South Carolina","65-74","male",2021-02-01,175,94,0,64,205,710
"12671","South Carolina","65-74","male",2021-03-01,79,72,0,38,114,662
"12672","South Carolina","65-74","male",2021-04-01,42,39,0,14,67,559
"12673","South Carolina","65-74","male",2021-05-01,32,48,0,17,63,603
"12674","South Carolina","65-74","male",2021-06-01,16,47,0,0,56,605
"12675","South Carolina","65-74","male",2021-07-01,28,46,0,11,63,598
"12676","South Carolina","75-84","total",2020-07-01,309,202,0,128,383,1475
"12677","South Carolina","75-84","total",2020-08-01,295,188,0,134,349,1411
"12678","South Carolina","75-84","total",2020-09-01,182,131,0,75,238,1279
"12679","South Carolina","75-84","total",2020-10-01,154,142,0,71,225,1306
"12680","South Carolina","75-84","total",2020-11-01,177,158,0,93,243,1261
"12681","South Carolina","75-84","total",2020-12-01,370,247,0,190,429,1520
"12682","South Carolina","75-84","total",2021-01-01,641,326,0,242,725,1974
"12683","South Carolina","75-84","total",2021-02-01,357,202,0,138,421,1426
"12684","South Carolina","75-84","total",2021-03-01,124,105,0,45,184,1205
"12685","South Carolina","75-84","total",2021-04-01,75,82,0,28,129,1116
"12686","South Carolina","75-84","total",2021-05-01,42,76,0,19,99,1080
"12687","South Carolina","75-84","total",2021-06-01,20,63,0,11,72,1095
"12688","South Carolina","75-84","total",2021-07-01,31,72,0,11,92,1160
"12689","South Carolina","75-84","female",2020-07-01,135,104,0,63,176,683
"12690","South Carolina","75-84","female",2020-08-01,134,72,0,51,155,671
"12691","South Carolina","75-84","female",2020-09-01,82,65,0,37,110,593
"12692","South Carolina","75-84","female",2020-10-01,69,53,0,33,89,611
"12693","South Carolina","75-84","female",2020-11-01,74,61,0,33,102,600
"12694","South Carolina","75-84","female",2020-12-01,154,88,0,68,176,739
"12695","South Carolina","75-84","female",2021-01-01,271,137,0,103,305,928
"12696","South Carolina","75-84","female",2021-02-01,124,66,0,43,147,648
"12697","South Carolina","75-84","female",2021-03-01,51,38,0,18,71,574
"12698","South Carolina","75-84","female",2021-04-01,36,48,0,19,65,547
"12699","South Carolina","75-84","female",2021-05-01,16,32,0,0,44,522
"12700","South Carolina","75-84","female",2021-06-01,0,27,0,0,28,539
"12701","South Carolina","75-84","female",2021-07-01,18,36,0,0,47,575
"12702","South Carolina","75-84","male",2020-07-01,174,98,0,65,207,792
"12703","South Carolina","75-84","male",2020-08-01,161,116,0,83,194,740
"12704","South Carolina","75-84","male",2020-09-01,100,66,0,38,128,686
"12705","South Carolina","75-84","male",2020-10-01,85,89,0,38,136,695
"12706","South Carolina","75-84","male",2020-11-01,103,97,0,60,141,661
"12707","South Carolina","75-84","male",2020-12-01,216,159,0,122,253,781
"12708","South Carolina","75-84","male",2021-01-01,370,189,0,139,420,1046
"12709","South Carolina","75-84","male",2021-02-01,233,136,0,95,274,778
"12710","South Carolina","75-84","male",2021-03-01,73,67,0,27,113,631
"12711","South Carolina","75-84","male",2021-04-01,39,34,0,0,64,569
"12712","South Carolina","75-84","male",2021-05-01,26,44,0,15,55,558
"12713","South Carolina","75-84","male",2021-06-01,15,36,0,0,44,556
"12714","South Carolina","75-84","male",2021-07-01,13,36,0,0,45,585
"12715","South Carolina","85+","total",2020-07-01,287,170,0,115,342,1449
"12716","South Carolina","85+","total",2020-08-01,295,179,0,119,355,1426
"12717","South Carolina","85+","total",2020-09-01,152,116,0,67,201,1197
"12718","South Carolina","85+","total",2020-10-01,134,103,0,54,183,1237
"12719","South Carolina","85+","total",2020-11-01,128,112,0,54,186,1291
"12720","South Carolina","85+","total",2020-12-01,339,208,0,139,409,1567
"12721","South Carolina","85+","total",2021-01-01,537,234,0,172,600,1756
"12722","South Carolina","85+","total",2021-02-01,209,119,0,68,260,1275
"12723","South Carolina","85+","total",2021-03-01,79,75,0,26,128,1118
"12724","South Carolina","85+","total",2021-04-01,37,45,0,0,76,996
"12725","South Carolina","85+","total",2021-05-01,29,61,0,0,83,1059
"12726","South Carolina","85+","total",2021-06-01,17,51,0,0,64,964
"12727","South Carolina","85+","total",2021-07-01,22,62,0,0,80,1063
"12728","South Carolina","85+","female",2020-07-01,160,93,0,65,188,917
"12729","South Carolina","85+","female",2020-08-01,193,106,0,71,228,886
"12730","South Carolina","85+","female",2020-09-01,100,62,0,38,124,765
"12731","South Carolina","85+","female",2020-10-01,86,58,0,29,115,792
"12732","South Carolina","85+","female",2020-11-01,65,46,0,22,89,784
"12733","South Carolina","85+","female",2020-12-01,190,103,0,64,229,952
"12734","South Carolina","85+","female",2021-01-01,270,108,0,81,298,1014
"12735","South Carolina","85+","female",2021-02-01,107,61,0,34,134,769
"12736","South Carolina","85+","female",2021-03-01,44,39,0,17,66,692
"12737","South Carolina","85+","female",2021-04-01,19,32,0,0,47,627
"12738","South Carolina","85+","female",2021-05-01,15,29,0,0,44,659
"12739","South Carolina","85+","female",2021-06-01,0,29,0,0,36,595
"12740","South Carolina","85+","female",2021-07-01,13,33,0,0,43,655
"12741","South Carolina","85+","male",2020-07-01,127,77,0,50,154,532
"12742","South Carolina","85+","male",2020-08-01,102,73,0,48,127,540
"12743","South Carolina","85+","male",2020-09-01,52,54,0,29,77,432
"12744","South Carolina","85+","male",2020-10-01,48,45,0,25,68,445
"12745","South Carolina","85+","male",2020-11-01,63,66,0,32,97,507
"12746","South Carolina","85+","male",2020-12-01,149,105,0,75,180,615
"12747","South Carolina","85+","male",2021-01-01,267,126,0,91,302,742
"12748","South Carolina","85+","male",2021-02-01,102,58,0,34,126,506
"12749","South Carolina","85+","male",2021-03-01,35,36,0,0,62,426
"12750","South Carolina","85+","male",2021-04-01,18,13,0,0,29,369
"12751","South Carolina","85+","male",2021-05-01,14,32,0,0,39,400
"12752","South Carolina","85+","male",2021-06-01,0,22,0,0,28,369
"12753","South Carolina","85+","male",2021-07-01,0,29,0,0,37,408
"12754","South Carolina","Total","total",2020-07-01,1032,680,0,434,1278,5776
"12755","South Carolina","Total","total",2020-08-01,1006,689,0,453,1242,5620
"12756","South Carolina","Total","total",2020-09-01,602,487,0,269,820,5025
"12757","South Carolina","Total","total",2020-10-01,494,466,0,236,724,5063
"12758","South Carolina","Total","total",2020-11-01,538,507,0,270,778,5080
"12759","South Carolina","Total","total",2020-12-01,1178,833,0,580,1434,6052
"12760","South Carolina","Total","total",2021-01-01,2107,1025,0,760,2373,7198
"12761","South Carolina","Total","total",2021-02-01,1066,592,0,407,1251,5299
"12762","South Carolina","Total","total",2021-03-01,482,398,0,197,684,4929
"12763","South Carolina","Total","total",2021-04-01,332,288,0,110,512,4692
"12764","South Carolina","Total","total",2021-05-01,215,312,0,100,428,4685
