"sex","region","daily","monthly","date","time_of_day","time_info"
"F","Nevada",701158,960000,2021-07-12,"23:09:17",2021-07-12 23:09:17
"F","New Hampshire",366961,460000,2021-07-12,"23:09:17",2021-07-12 23:09:17
"F","New Jersey",2134471,2800000,2021-07-12,"23:09:17",2021-07-12 23:09:17
"F","New Mexico",458328,6e+05,2021-07-12,"23:09:17",2021-07-12 23:09:17
"F","New York",4316203,5900000,2021-07-12,"23:09:17",2021-07-12 23:09:17
"F","North Carolina",2688853,3500000,2021-07-12,"23:09:17",2021-07-12 23:09:17
"F","North Dakota",195490,240000,2021-07-12,"23:09:17",2021-07-12 23:09:17
"F","Ohio",2917559,3700000,2021-07-12,"23:09:17",2021-07-12 23:09:17
"F","Oklahoma",1107831,1400000,2021-07-12,"23:09:17",2021-07-12 23:09:17
"F","Oregon",960061,1300000,2021-07-12,"23:09:17",2021-07-12 23:09:17
"F","Pennsylvania",3125253,4e+06,2021-07-12,"23:09:17",2021-07-12 23:09:17
"F","Rhode Island",267928,350000,2021-07-12,"23:09:17",2021-07-12 23:09:17
"F","South Carolina",1328625,1700000,2021-07-12,"23:09:17",2021-07-12 23:09:17
"F","South Dakota",235019,290000,2021-07-12,"23:09:17",2021-07-12 23:09:17
"F","Tennessee",1807331,2300000,2021-07-12,"23:09:17",2021-07-12 23:09:17
"F","Texas",7429823,9600000,2021-07-12,"23:09:17",2021-07-12 23:09:17
"F","Utah",708909,960000,2021-07-12,"23:09:17",2021-07-12 23:09:17
"F","Vermont",157083,2e+05,2021-07-12,"23:09:17",2021-07-12 23:09:17
"F","Virginia",2070302,2700000,2021-07-12,"23:09:17",2021-07-12 23:09:17
"F","West Virginia",504740,620000,2021-07-12,"23:09:17",2021-07-12 23:09:17
"F","Washington",1708578,2300000,2021-07-12,"23:09:17",2021-07-12 23:09:17
"F","Washington D. C.",171734,260000,2021-07-12,"23:09:17",2021-07-12 23:09:17
"F","Wisconsin",1524741,1900000,2021-07-12,"23:09:17",2021-07-12 23:09:17
"F","Wyoming",141569,180000,2021-07-12,"23:09:17",2021-07-12 23:09:17
"F","Canada",8452619,1.1e+07,2021-07-12,"23:09:17",2021-07-12 23:09:17
"F","United States",76291999,1e+08,2021-07-12,"23:09:17",2021-07-12 23:09:17
"M","Alberta",792198,1100000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"M","British Columbia",889076,1300000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"M","Manitoba",235864,340000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"M","New Brunswick",162386,210000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"M","Newfoundland and Labrador",108286,140000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"M","Northwest Territories",10490,13000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"M","Nova Scotia",191279,260000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"M","Nunavut",8954,12000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"M","Ontario",2301854,3400000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"M","Prince Edward Island",32047,43000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"M","Quebec",1855914,2500000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"M","Saskatchewan",222448,3e+05,2021-07-13,"22:51:17",2021-07-13 22:51:17
"M","Yukon",9345,12000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"M","Alabama",1018545,1400000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"M","Alaska",146782,210000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"M","Arizona",1233525,1800000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"M","Arkansas",593322,820000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"M","California",6057833,9300000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"M","Colorado",1032180,1500000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"M","Connecticut",624314,890000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"M","Delaware",164216,230000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"M","Florida",3955229,5700000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"M","Georgia",1964015,2800000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"M","Hawaii",222608,340000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"M","Idaho",324199,460000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"M","Illinois",2374031,3300000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"M","Indiana",1331490,1800000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"M","Iowa",627401,840000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"M","Kansas",571437,780000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"M","Kentucky",949163,1300000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"M","Louisiana",858035,1200000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"M","Maine",268398,360000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"M","Maryland",1041314,1500000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"M","Massachusetts",1186988,1700000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"M","Michigan",1886320,2600000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"M","Minnesota",998019,1400000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"M","Mississippi",580900,790000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"M","Missouri",1152014,1600000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"M","Montana",193524,270000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"M","Nebraska",383695,520000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"M","Nevada",551466,810000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"M","New Hampshire",249459,340000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"M","New Jersey",1520915,2200000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"M","New Mexico",332773,480000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"M","New York",3416699,5e+06,2021-07-13,"22:51:17",2021-07-13 22:51:17
"M","North Carolina",1905144,2700000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"M","North Dakota",148310,2e+05,2021-07-13,"22:51:17",2021-07-13 22:51:17
"M","Ohio",2082316,2900000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"M","Oklahoma",788236,1100000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"M","Oregon",676580,1e+06,2021-07-13,"22:51:17",2021-07-13 22:51:17
"M","Pennsylvania",2212976,3100000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"M","Rhode Island",196027,280000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"M","South Carolina",928663,1300000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"M","South Dakota",167686,230000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"M","Tennessee",1371446,1900000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"M","Texas",5599993,7900000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"M","Utah",541288,790000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"M","Vermont",114092,160000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"M","Virginia",1487125,2100000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"M","West Virginia",352087,470000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"M","Washington",1297681,1900000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"M","Washington D. C.",144611,230000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"M","Wisconsin",1113312,1500000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"M","Wyoming",109501,150000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"M","Canada",6829247,9600000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"M","United States",59004959,8.4e+07,2021-07-13,"22:51:17",2021-07-13 22:51:17
"F","Alberta",1012626,1300000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"F","British Columbia",1109238,1500000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"F","Manitoba",308726,4e+05,2021-07-13,"22:51:17",2021-07-13 22:51:17
"F","New Brunswick",224061,270000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"F","Newfoundland and Labrador",164672,190000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"F","Northwest Territories",11912,14000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"F","Nova Scotia",277426,340000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"F","Nunavut",10661,13000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"F","Ontario",3140924,4200000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"F","Prince Edward Island",45510,56000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"F","Quebec",2110374,2700000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"F","Saskatchewan",299871,370000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"F","Yukon",11327,14000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"F","Alabama",1346550,1700000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"F","Alaska",182271,240000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"F","Arizona",1634355,2200000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"F","Arkansas",786719,1e+06,2021-07-13,"22:51:17",2021-07-13 22:51:17
"F","California",7750379,1.1e+07,2021-07-13,"22:51:17",2021-07-13 22:51:17
"F","Colorado",1350262,1800000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"F","Connecticut",834087,1100000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"F","Delaware",229737,3e+05,2021-07-13,"22:51:17",2021-07-13 22:51:17
"F","Florida",5241739,7e+06,2021-07-13,"22:51:17",2021-07-13 22:51:17
"F","Georgia",2663175,3500000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"F","Hawaii",285137,4e+05,2021-07-13,"22:51:17",2021-07-13 22:51:17
"F","Idaho",438353,570000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"F","Illinois",3170284,4100000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"F","Indiana",1760995,2200000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"F","Iowa",820984,1e+06,2021-07-13,"22:51:17",2021-07-13 22:51:17
"F","Kansas",745314,940000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"F","Kentucky",1282364,1600000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"F","Louisiana",1173126,1500000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"F","Maine",377296,470000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"F","Maryland",1336893,1800000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"F","Massachusetts",1667306,2200000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"F","Michigan",2519092,3300000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"F","Minnesota",1407954,1800000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"F","Mississippi",796286,1e+06,2021-07-13,"22:51:17",2021-07-13 22:51:17
"F","Missouri",1579198,2e+06,2021-07-13,"22:51:17",2021-07-13 22:51:17
"F","Montana",263674,340000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"F","Nebraska",505914,630000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"F","Nevada",699197,960000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"F","New Hampshire",364558,450000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"F","New Jersey",2122750,2800000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"F","New Mexico",458974,610000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"F","New York",4295907,5900000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"F","North Carolina",2686675,3500000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"F","North Dakota",193936,240000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"F","Ohio",2918380,3700000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"F","Oklahoma",1106728,1400000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"F","Oregon",951066,1300000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"F","Pennsylvania",3114259,4e+06,2021-07-13,"22:51:17",2021-07-13 22:51:17
"F","Rhode Island",271580,350000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"F","South Carolina",1330107,1700000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"F","South Dakota",235696,290000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"F","Tennessee",1805135,2300000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"F","Texas",7416959,9500000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"F","Utah",706850,960000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"F","Vermont",155092,2e+05,2021-07-13,"22:51:17",2021-07-13 22:51:17
"F","Virginia",2061405,2700000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"F","West Virginia",507100,620000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"F","Washington",1703724,2300000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"F","Washington D. C.",170864,260000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"F","Wisconsin",1512739,1900000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"F","Wyoming",141286,180000,2021-07-13,"22:51:17",2021-07-13 22:51:17
"F","Canada",8435019,1.1e+07,2021-07-13,"22:51:17",2021-07-13 22:51:17
"F","United States",76241999,1e+08,2021-07-13,"22:51:17",2021-07-13 22:51:17
"M","Alberta",797573,1100000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"M","British Columbia",889171,1300000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"M","Manitoba",234710,340000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"M","New Brunswick",162823,210000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"M","Newfoundland and Labrador",109700,140000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"M","Northwest Territories",10148,13000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"M","Nova Scotia",191279,260000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"M","Nunavut",9402,12000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"M","Ontario",2320885,3400000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"M","Prince Edward Island",32174,44000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"M","Quebec",1856483,2500000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"M","Saskatchewan",233720,310000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"M","Yukon",8883,12000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"M","Alabama",1017719,1400000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"M","Alaska",144709,220000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"M","Arizona",1231880,1800000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"M","Arkansas",591001,820000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"M","California",6054857,9300000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"M","Colorado",1037869,1500000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"M","Connecticut",623945,890000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"M","Delaware",164093,230000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"M","Florida",3915443,5700000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"M","Georgia",1961514,2800000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"M","Hawaii",227629,340000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"M","Idaho",327599,460000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"M","Illinois",2442606,3400000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"M","Indiana",1334302,1800000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"M","Iowa",625675,840000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"M","Kansas",568597,780000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"M","Kentucky",944898,1300000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"M","Louisiana",851177,1200000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"M","Maine",263138,360000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"M","Maryland",1040994,1500000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"M","Massachusetts",1190512,1700000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"M","Michigan",1874759,2600000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"M","Minnesota",997925,1400000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"M","Mississippi",581568,790000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"M","Missouri",1147930,1600000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"M","Montana",194796,270000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"M","Nebraska",383367,510000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"M","Nevada",545840,810000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"M","New Hampshire",247064,340000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"M","New Jersey",1523090,2200000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"M","New Mexico",330108,480000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"M","New York",3406499,5e+06,2021-07-14,"21:55:58",2021-07-14 21:55:58
"M","North Carolina",1921828,2700000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"M","North Dakota",148334,2e+05,2021-07-14,"21:55:58",2021-07-14 21:55:58
"M","Ohio",2093020,2900000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"M","Oklahoma",793473,1100000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"M","Oregon",666849,1e+06,2021-07-14,"21:55:58",2021-07-14 21:55:58
"M","Pennsylvania",2208847,3100000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"M","Rhode Island",198956,280000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"M","South Carolina",938194,1300000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"M","South Dakota",166900,230000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"M","Tennessee",1369939,1900000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"M","Texas",5605049,7900000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"M","Utah",541931,8e+05,2021-07-14,"21:55:58",2021-07-14 21:55:58
"M","Vermont",116109,150000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"M","Virginia",1482765,2100000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"M","West Virginia",348570,470000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"M","Washington",1294557,1900000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"M","Washington D. C.",144593,230000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"M","Wisconsin",1104528,1500000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"M","Wyoming",107471,150000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"M","Canada",6858239,9600000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"M","United States",58773119,8.4e+07,2021-07-14,"21:55:58",2021-07-14 21:55:58
"F","Alberta",1004810,1300000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"F","British Columbia",1101577,1500000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"F","Manitoba",309585,4e+05,2021-07-14,"21:55:58",2021-07-14 21:55:58
"F","New Brunswick",226349,270000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"F","Newfoundland and Labrador",162883,190000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"F","Northwest Territories",11912,14000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"F","Nova Scotia",276804,340000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"F","Nunavut",10380,13000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"F","Ontario",3136583,4200000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"F","Prince Edward Island",46540,56000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"F","Quebec",2105848,2700000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"F","Saskatchewan",298386,370000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"F","Yukon",11199,14000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"F","Alabama",1348759,1700000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"F","Alaska",181811,240000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"F","Arizona",1639639,2200000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"F","Arkansas",791712,1e+06,2021-07-14,"21:55:58",2021-07-14 21:55:58
"F","California",7765339,1.1e+07,2021-07-14,"21:55:58",2021-07-14 21:55:58
"F","Colorado",1278994,1700000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"F","Connecticut",837982,1100000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"F","Delaware",230455,3e+05,2021-07-14,"21:55:58",2021-07-14 21:55:58
"F","Florida",5195819,7e+06,2021-07-14,"21:55:58",2021-07-14 21:55:58
"F","Georgia",2647410,3500000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"F","Hawaii",278317,4e+05,2021-07-14,"21:55:58",2021-07-14 21:55:58
"F","Idaho",434982,570000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"F","Illinois",3161705,4100000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"F","Indiana",1762969,2200000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"F","Iowa",820712,1e+06,2021-07-14,"21:55:58",2021-07-14 21:55:58
"F","Kansas",747157,940000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"F","Kentucky",1282114,1600000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"F","Louisiana",1173424,1500000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"F","Maine",375066,470000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"F","Maryland",1346933,1800000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"F","Massachusetts",1668961,2200000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"F","Michigan",2516708,3200000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"F","Minnesota",1409405,1800000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"F","Mississippi",794514,1e+06,2021-07-14,"21:55:58",2021-07-14 21:55:58
"F","Missouri",1572826,2e+06,2021-07-14,"21:55:58",2021-07-14 21:55:58
"F","Montana",260317,340000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"F","Nebraska",505155,620000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"F","Nevada",699103,960000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"F","New Hampshire",355800,450000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"F","New Jersey",2129864,2800000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"F","New Mexico",465686,610000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"F","New York",4310303,5900000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"F","North Carolina",2697107,3500000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"F","North Dakota",195764,240000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"F","Ohio",2924644,3700000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"F","Oklahoma",1027378,1300000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"F","Oregon",954304,1300000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"F","Pennsylvania",3122524,4e+06,2021-07-14,"21:55:58",2021-07-14 21:55:58
"F","Rhode Island",267142,350000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"F","South Carolina",1330357,1700000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"F","South Dakota",234475,290000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"F","Tennessee",1799971,2300000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"F","Texas",7227092,9500000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"F","Utah",706264,960000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"F","Vermont",155926,2e+05,2021-07-14,"21:55:58",2021-07-14 21:55:58
"F","Virginia",2071285,2700000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"F","West Virginia",501069,620000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"F","Washington",1698604,2300000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"F","Washington D. C.",172808,260000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"F","Wisconsin",1511912,1900000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"F","Wyoming",143114,180000,2021-07-14,"21:55:58",2021-07-14 21:55:58
"F","Canada",8446899,1.1e+07,2021-07-14,"21:55:58",2021-07-14 21:55:58
"F","United States",75463999,1e+08,2021-07-14,"21:55:58",2021-07-14 21:55:58
"M","Alberta",768090,1100000,2021-07-16,"22:52:45",2021-07-16 22:52:45
"M","British Columbia",870133,1300000,2021-07-16,"22:52:45",2021-07-16 22:52:45
"M","Manitoba",229840,340000,2021-07-16,"22:52:45",2021-07-16 22:52:45
"M","New Brunswick",159360,210000,2021-07-16,"22:52:45",2021-07-16 22:52:45
"M","Newfoundland and Labrador",107527,140000,2021-07-16,"22:52:45",2021-07-16 22:52:45
"M","Northwest Territories",9865,13000,2021-07-16,"22:52:45",2021-07-16 22:52:45
"M","Nova Scotia",191392,260000,2021-07-16,"22:52:45",2021-07-16 22:52:45
"M","Nunavut",8864,12000,2021-07-16,"22:52:45",2021-07-16 22:52:45
"M","Ontario",2215048,3400000,2021-07-16,"22:52:45",2021-07-16 22:52:45
"M","Prince Edward Island",31263,43000,2021-07-16,"22:52:45",2021-07-16 22:52:45
"M","Quebec",1773888,2500000,2021-07-16,"22:52:45",2021-07-16 22:52:45
"M","Saskatchewan",218715,3e+05,2021-07-16,"22:52:45",2021-07-16 22:52:45
"M","Yukon",9114,12000,2021-07-16,"22:52:45",2021-07-16 22:52:45
"M","Alabama",998157,1300000,2021-07-16,"22:52:45",2021-07-16 22:52:45
"M","Alaska",140496,220000,2021-07-16,"22:52:45",2021-07-16 22:52:45
"M","Arizona",1215861,1800000,2021-07-16,"22:52:45",2021-07-16 22:52:45
"M","Arkansas",579094,820000,2021-07-16,"22:52:45",2021-07-16 22:52:45
"M","California",5935445,9400000,2021-07-16,"22:52:45",2021-07-16 22:52:45
"M","Colorado",1001610,1500000,2021-07-16,"22:52:45",2021-07-16 22:52:45
"M","Connecticut",611661,890000,2021-07-16,"22:52:45",2021-07-16 22:52:45
"M","Delaware",159016,230000,2021-07-16,"22:52:45",2021-07-16 22:52:45
"M","Florida",3804639,5700000,2021-07-16,"22:52:45",2021-07-16 22:52:45
"M","Georgia",1932120,2800000,2021-07-16,"22:52:45",2021-07-16 22:52:45
"M","Hawaii",222069,340000,2021-07-16,"22:52:45",2021-07-16 22:52:45
"M","Idaho",318264,460000,2021-07-16,"22:52:45",2021-07-16 22:52:45
"M","Illinois",2324192,3300000,2021-07-16,"22:52:45",2021-07-16 22:52:45
"M","Indiana",1312617,1800000,2021-07-16,"22:52:45",2021-07-16 22:52:45
"M","Iowa",622907,840000,2021-07-16,"22:52:45",2021-07-16 22:52:45
"M","Kansas",559552,780000,2021-07-16,"22:52:45",2021-07-16 22:52:45
"M","Kentucky",931031,1300000,2021-07-16,"22:52:45",2021-07-16 22:52:45
"M","Louisiana",843081,1200000,2021-07-16,"22:52:45",2021-07-16 22:52:45
"M","Maine",259468,360000,2021-07-16,"22:52:45",2021-07-16 22:52:45
"M","Maryland",1022117,1500000,2021-07-16,"22:52:45",2021-07-16 22:52:45
"M","Massachusetts",1170981,1700000,2021-07-16,"22:52:45",2021-07-16 22:52:45
"M","Michigan",1829781,2600000,2021-07-16,"22:52:45",2021-07-16 22:52:45
