"sex","region","daily","monthly","date","time_of_day","time_info"
"F","Minnesota",36193,39000,2020-03-10,NA,NA
"F","Mississippi",23517,26000,2020-03-10,NA,NA
"F","Missouri",46404,51000,2020-03-10,NA,NA
"F","Montana",10082,11000,2020-03-10,NA,NA
"F","Nebraska",14013,15000,2020-03-10,NA,NA
"F","Nevada",35482,41000,2020-03-10,NA,NA
"F","New Hampshire",8265,9600,2020-03-10,NA,NA
"F","New Jersey",45258,49000,2020-03-10,NA,NA
"F","New Mexico",21148,23000,2020-03-10,NA,NA
"F","New York",89495,1e+05,2020-03-10,NA,NA
"F","North Carolina",85899,96000,2020-03-10,NA,NA
"F","North Dakota",8623,9000,2020-03-10,NA,NA
"F","Ohio",62532,68000,2020-03-10,NA,NA
"F","Oklahoma",27683,30000,2020-03-10,NA,NA
"F","Oregon",29138,32000,2020-03-10,NA,NA
"F","Pennsylvania",67353,72000,2020-03-10,NA,NA
"F","Rhode Island",6506,7100,2020-03-10,NA,NA
"F","South Carolina",50776,57000,2020-03-10,NA,NA
"F","South Dakota",7974,8500,2020-03-10,NA,NA
"F","Tennessee",60287,66000,2020-03-10,NA,NA
"F","Texas",220015,240000,2020-03-10,NA,NA
"F","Utah",21859,25000,2020-03-10,NA,NA
"F","Vermont",4983,5400,2020-03-10,NA,NA
"F","Virginia",72586,80000,2020-03-10,NA,NA
"F","West Virginia",13748,15000,2020-03-10,NA,NA
"F","Washington",50499,57000,2020-03-10,NA,NA
"F","Washington D. C.",17320,19000,2020-03-10,NA,NA
"F","Wisconsin",33123,36000,2020-03-10,NA,NA
"F","Wyoming",6253,7000,2020-03-10,NA,NA
"F","Canada",169951,190000,2020-03-10,NA,NA
"F","United States",1906820,2100000,2020-03-10,NA,NA
"M","Alberta",31999,36000,2020-03-11,NA,NA
"M","British Columbia",27687,32000,2020-03-11,NA,NA
"M","Manitoba",7443,8000,2020-03-11,NA,NA
"M","New Brunswick",4119,4600,2020-03-11,NA,NA
"M","Newfoundland and Labrador",4447,4700,2020-03-11,NA,NA
"M","Northwest Territories",998,1000,2020-03-11,NA,NA
"M","Nova Scotia",5979,6400,2020-03-11,NA,NA
"M","Nunavut",997,1000,2020-03-11,NA,NA
"M","Ontario",53336,61000,2020-03-11,NA,NA
"M","Prince Edward Island",1027,1200,2020-03-11,NA,NA
"M","Quebec",34922,39000,2020-03-11,NA,NA
"M","Saskatchewan",8952,9700,2020-03-11,NA,NA
"M","Yukon",994,1000,2020-03-11,NA,NA
"M","Alabama",35721,39000,2020-03-11,NA,NA
"M","Alaska",6357,7100,2020-03-11,NA,NA
"M","Arizona",50824,58000,2020-03-11,NA,NA
"M","Arkansas",22296,25000,2020-03-11,NA,NA
"M","California",165605,190000,2020-03-11,NA,NA
"M","Colorado",41699,45000,2020-03-11,NA,NA
"M","Connecticut",13317,15000,2020-03-11,NA,NA
"M","Delaware",7241,7800,2020-03-11,NA,NA
"M","Florida",173935,2e+05,2020-03-11,NA,NA
"M","Georgia",87589,1e+05,2020-03-11,NA,NA
"M","Hawaii",11149,12000,2020-03-11,NA,NA
"M","Idaho",12856,15000,2020-03-11,NA,NA
"M","Illinois",62891,71000,2020-03-11,NA,NA
"M","Indiana",36620,42000,2020-03-11,NA,NA
"M","Iowa",20591,23000,2020-03-11,NA,NA
"M","Kansas",23622,26000,2020-03-11,NA,NA
"M","Kentucky",27671,30000,2020-03-11,NA,NA
"M","Louisiana",35434,40000,2020-03-11,NA,NA
"M","Maine",6658,7300,2020-03-11,NA,NA
"M","Maryland",34633,40000,2020-03-11,NA,NA
"M","Massachusetts",29245,33000,2020-03-11,NA,NA
"M","Michigan",50055,54000,2020-03-11,NA,NA
"M","Minnesota",31063,34000,2020-03-11,NA,NA
"M","Mississippi",22383,26000,2020-03-11,NA,NA
"M","Missouri",41639,46000,2020-03-11,NA,NA
"M","Montana",7988,9200,2020-03-11,NA,NA
"M","Nebraska",13919,15000,2020-03-11,NA,NA
"M","Nevada",32178,37000,2020-03-11,NA,NA
"M","New Hampshire",6426,7500,2020-03-11,NA,NA
"M","New Jersey",37072,42000,2020-03-11,NA,NA
"M","New Mexico",21108,24000,2020-03-11,NA,NA
"M","New York",74134,85000,2020-03-11,NA,NA
"M","North Carolina",73730,82000,2020-03-11,NA,NA
"M","North Dakota",9194,10000,2020-03-11,NA,NA
"M","Ohio",55081,61000,2020-03-11,NA,NA
"M","Oklahoma",26341,29000,2020-03-11,NA,NA
"M","Oregon",22706,26000,2020-03-11,NA,NA
"M","Pennsylvania",55647,63000,2020-03-11,NA,NA
"M","Rhode Island",4844,5500,2020-03-11,NA,NA
"M","South Carolina",42298,47000,2020-03-11,NA,NA
"M","South Dakota",6516,7800,2020-03-11,NA,NA
"M","Tennessee",50613,57000,2020-03-11,NA,NA
"M","Texas",225458,250000,2020-03-11,NA,NA
"M","Utah",21821,25000,2020-03-11,NA,NA
"M","Vermont",3462,4300,2020-03-11,NA,NA
"M","Virginia",62660,71000,2020-03-11,NA,NA
"M","West Virginia",11915,13000,2020-03-11,NA,NA
"M","Washington",43221,49000,2020-03-11,NA,NA
"M","Washington D. C.",15194,17000,2020-03-11,NA,NA
"M","Wisconsin",29332,32000,2020-03-11,NA,NA
"M","Wyoming",7229,8000,2020-03-11,NA,NA
"M","Canada",177621,2e+05,2020-03-11,NA,NA
"M","United States",1692360,1900000,2020-03-11,NA,NA
"F","Alberta",28099,31000,2020-03-11,NA,NA
"F","British Columbia",29069,32000,2020-03-11,NA,NA
"F","Manitoba",7291,7900,2020-03-11,NA,NA
"F","New Brunswick",4373,5000,2020-03-11,NA,NA
"F","Newfoundland and Labrador",5491,5600,2020-03-11,NA,NA
"F","Northwest Territories",998,1000,2020-03-11,NA,NA
"F","Nova Scotia",6893,7500,2020-03-11,NA,NA
"F","Nunavut",996,1000,2020-03-11,NA,NA
"F","Ontario",56250,64000,2020-03-11,NA,NA
"F","Prince Edward Island",1217,1300,2020-03-11,NA,NA
"F","Quebec",31752,35000,2020-03-11,NA,NA
"F","Saskatchewan",9107,9800,2020-03-11,NA,NA
"F","Yukon",664,1000,2020-03-11,NA,NA
"F","Alabama",39632,43000,2020-03-11,NA,NA
"F","Alaska",5921,6800,2020-03-11,NA,NA
"F","Arizona",65118,74000,2020-03-11,NA,NA
"F","Arkansas",24382,27000,2020-03-11,NA,NA
"F","California",186568,210000,2020-03-11,NA,NA
"F","Colorado",44032,49000,2020-03-11,NA,NA
"F","Connecticut",15691,18000,2020-03-11,NA,NA
"F","Delaware",9529,10000,2020-03-11,NA,NA
"F","Florida",219329,250000,2020-03-11,NA,NA
"F","Georgia",108838,120000,2020-03-11,NA,NA
"F","Hawaii",12676,14000,2020-03-11,NA,NA
"F","Idaho",14464,17000,2020-03-11,NA,NA
"F","Illinois",73304,80000,2020-03-11,NA,NA
"F","Indiana",41200,45000,2020-03-11,NA,NA
"F","Iowa",22088,24000,2020-03-11,NA,NA
"F","Kansas",24313,26000,2020-03-11,NA,NA
"F","Kentucky",29637,32000,2020-03-11,NA,NA
"F","Louisiana",33613,37000,2020-03-11,NA,NA
"F","Maine",8282,9100,2020-03-11,NA,NA
"F","Maryland",43585,47000,2020-03-11,NA,NA
"F","Massachusetts",36469,40000,2020-03-11,NA,NA
"F","Michigan",59075,64000,2020-03-11,NA,NA
"F","Minnesota",35988,39000,2020-03-11,NA,NA
"F","Mississippi",22854,26000,2020-03-11,NA,NA
"F","Missouri",45420,51000,2020-03-11,NA,NA
"F","Montana",10366,11000,2020-03-11,NA,NA
"F","Nebraska",14491,16000,2020-03-11,NA,NA
"F","Nevada",34946,41000,2020-03-11,NA,NA
"F","New Hampshire",8381,9600,2020-03-11,NA,NA
"F","New Jersey",43899,49000,2020-03-11,NA,NA
"F","New Mexico",21653,23000,2020-03-11,NA,NA
"F","New York",89162,1e+05,2020-03-11,NA,NA
"F","North Carolina",88081,96000,2020-03-11,NA,NA
"F","North Dakota",8350,9100,2020-03-11,NA,NA
"F","Ohio",62186,68000,2020-03-11,NA,NA
"F","Oklahoma",26712,30000,2020-03-11,NA,NA
"F","Oregon",29202,32000,2020-03-11,NA,NA
"F","Pennsylvania",64786,72000,2020-03-11,NA,NA
"F","Rhode Island",5807,7000,2020-03-11,NA,NA
"F","South Carolina",51286,57000,2020-03-11,NA,NA
"F","South Dakota",7853,8500,2020-03-11,NA,NA
"F","Tennessee",57649,65000,2020-03-11,NA,NA
"F","Texas",220108,240000,2020-03-11,NA,NA
"F","Utah",22849,25000,2020-03-11,NA,NA
"F","Vermont",4880,5300,2020-03-11,NA,NA
"F","Virginia",71010,80000,2020-03-11,NA,NA
"F","West Virginia",13844,15000,2020-03-11,NA,NA
"F","Washington",51395,57000,2020-03-11,NA,NA
"F","Washington D. C.",17489,19000,2020-03-11,NA,NA
"F","Wisconsin",32612,36000,2020-03-11,NA,NA
"F","Wyoming",6694,7000,2020-03-11,NA,NA
"F","Canada",171515,190000,2020-03-11,NA,NA
"F","United States",1898366,2100000,2020-03-11,NA,NA
"M","Alberta",32331,36000,2020-03-13,NA,NA
"M","British Columbia",27538,32000,2020-03-13,NA,NA
"M","Manitoba",6752,8000,2020-03-13,NA,NA
"M","New Brunswick",3999,4600,2020-03-13,NA,NA
"M","Newfoundland and Labrador",4363,4700,2020-03-13,NA,NA
"M","Northwest Territories",998,1000,2020-03-13,NA,NA
"M","Nova Scotia",6398,6400,2020-03-13,NA,NA
"M","Nunavut",997,1000,2020-03-13,NA,NA
"M","Ontario",52606,61000,2020-03-13,NA,NA
"M","Prince Edward Island",1027,1200,2020-03-13,NA,NA
"M","Quebec",35175,39000,2020-03-13,NA,NA
"M","Saskatchewan",8755,9700,2020-03-13,NA,NA
"M","Yukon",996,1000,2020-03-13,NA,NA
"M","Alabama",35363,39000,2020-03-13,NA,NA
"M","Alaska",6145,7100,2020-03-13,NA,NA
"M","Arizona",51923,59000,2020-03-13,NA,NA
"M","Arkansas",21930,25000,2020-03-13,NA,NA
"M","California",162018,190000,2020-03-13,NA,NA
"M","Colorado",40818,46000,2020-03-13,NA,NA
"M","Connecticut",13694,15000,2020-03-13,NA,NA
"M","Delaware",7055,7800,2020-03-13,NA,NA
"M","Florida",172828,2e+05,2020-03-13,NA,NA
"M","Georgia",88614,1e+05,2020-03-13,NA,NA
"M","Hawaii",11281,12000,2020-03-13,NA,NA
"M","Idaho",13523,15000,2020-03-13,NA,NA
"M","Illinois",62253,71000,2020-03-13,NA,NA
"M","Indiana",37926,42000,2020-03-13,NA,NA
"M","Iowa",20751,23000,2020-03-13,NA,NA
"M","Kansas",22559,26000,2020-03-13,NA,NA
"M","Kentucky",27701,30000,2020-03-13,NA,NA
"M","Louisiana",34318,40000,2020-03-13,NA,NA
"M","Maine",6680,7300,2020-03-13,NA,NA
"M","Maryland",35621,40000,2020-03-13,NA,NA
"M","Massachusetts",28504,33000,2020-03-13,NA,NA
"M","Michigan",49237,54000,2020-03-13,NA,NA
"M","Minnesota",30942,34000,2020-03-13,NA,NA
"M","Mississippi",21602,25000,2020-03-13,NA,NA
"M","Missouri",39561,46000,2020-03-13,NA,NA
"M","Montana",8578,9100,2020-03-13,NA,NA
"M","Nebraska",13665,15000,2020-03-13,NA,NA
"M","Nevada",31349,37000,2020-03-13,NA,NA
"M","New Hampshire",6665,7500,2020-03-13,NA,NA
"M","New Jersey",36016,42000,2020-03-13,NA,NA
"M","New Mexico",20726,24000,2020-03-13,NA,NA
"M","New York",74307,85000,2020-03-13,NA,NA
"M","North Carolina",71622,81000,2020-03-13,NA,NA
"M","North Dakota",10400,11000,2020-03-13,NA,NA
"M","Ohio",54089,61000,2020-03-13,NA,NA
"M","Oklahoma",26678,30000,2020-03-13,NA,NA
"M","Oregon",23036,26000,2020-03-13,NA,NA
"M","Pennsylvania",55376,63000,2020-03-13,NA,NA
"M","Rhode Island",4737,5600,2020-03-13,NA,NA
"M","South Carolina",41823,47000,2020-03-13,NA,NA
"M","South Dakota",7033,7900,2020-03-13,NA,NA
"M","Tennessee",50408,57000,2020-03-13,NA,NA
"M","Texas",223881,250000,2020-03-13,NA,NA
"M","Utah",22328,25000,2020-03-13,NA,NA
"M","Vermont",3666,4300,2020-03-13,NA,NA
"M","Virginia",61853,71000,2020-03-13,NA,NA
"M","West Virginia",11902,13000,2020-03-13,NA,NA
"M","Washington",42377,49000,2020-03-13,NA,NA
"M","Washington D. C.",15655,17000,2020-03-13,NA,NA
"M","Wisconsin",28612,32000,2020-03-13,NA,NA
"M","Wyoming",6767,8000,2020-03-13,NA,NA
"M","Canada",176864,2e+05,2020-03-13,NA,NA
"M","United States",1678788,1900000,2020-03-13,NA,NA
"F","Alberta",27986,31000,2020-03-13,NA,NA
"F","British Columbia",28740,32000,2020-03-13,NA,NA
"F","Manitoba",6982,7900,2020-03-13,NA,NA
"F","New Brunswick",4491,5100,2020-03-13,NA,NA
"F","Newfoundland and Labrador",5187,5500,2020-03-13,NA,NA
"F","Northwest Territories",998,1000,2020-03-13,NA,NA
"F","Nova Scotia",7160,7400,2020-03-13,NA,NA
"F","Nunavut",996,1000,2020-03-13,NA,NA
"F","Ontario",56235,64000,2020-03-13,NA,NA
"F","Prince Edward Island",1212,1300,2020-03-13,NA,NA
"F","Quebec",30649,35000,2020-03-13,NA,NA
"F","Saskatchewan",9090,9800,2020-03-13,NA,NA
"F","Yukon",996,1000,2020-03-13,NA,NA
"F","Alabama",37914,43000,2020-03-13,NA,NA
"F","Alaska",6283,6800,2020-03-13,NA,NA
"F","Arizona",64641,74000,2020-03-13,NA,NA
"F","Arkansas",24106,27000,2020-03-13,NA,NA
"F","California",184613,210000,2020-03-13,NA,NA
"F","Colorado",45273,50000,2020-03-13,NA,NA
"F","Connecticut",16174,18000,2020-03-13,NA,NA
"F","Delaware",8411,10000,2020-03-13,NA,NA
"F","Florida",218396,250000,2020-03-13,NA,NA
"F","Georgia",107055,120000,2020-03-13,NA,NA
"F","Hawaii",12332,14000,2020-03-13,NA,NA
"F","Idaho",14614,17000,2020-03-13,NA,NA
"F","Illinois",72917,80000,2020-03-13,NA,NA
"F","Indiana",41277,45000,2020-03-13,NA,NA
"F","Iowa",21860,24000,2020-03-13,NA,NA
"F","Kansas",24533,26000,2020-03-13,NA,NA
"F","Kentucky",31293,33000,2020-03-13,NA,NA
"F","Louisiana",35179,38000,2020-03-13,NA,NA
"F","Maine",8626,9100,2020-03-13,NA,NA
"F","Maryland",42351,47000,2020-03-13,NA,NA
"F","Massachusetts",35211,40000,2020-03-13,NA,NA
"F","Michigan",58712,65000,2020-03-13,NA,NA
"F","Minnesota",35380,39000,2020-03-13,NA,NA
"F","Mississippi",23248,26000,2020-03-13,NA,NA
"F","Missouri",46424,51000,2020-03-13,NA,NA
"F","Montana",9834,11000,2020-03-13,NA,NA
"F","Nebraska",14491,16000,2020-03-13,NA,NA
"F","Nevada",36476,41000,2020-03-13,NA,NA
"F","New Hampshire",8301,9600,2020-03-13,NA,NA
"F","New Jersey",44080,48000,2020-03-13,NA,NA
"F","New Mexico",21260,23000,2020-03-13,NA,NA
"F","New York",90610,1e+05,2020-03-13,NA,NA
"F","North Carolina",86914,96000,2020-03-13,NA,NA
"F","North Dakota",8340,9100,2020-03-13,NA,NA
"F","Ohio",61827,68000,2020-03-13,NA,NA
"F","Oklahoma",26570,30000,2020-03-13,NA,NA
"F","Oregon",28570,32000,2020-03-13,NA,NA
"F","Pennsylvania",66507,72000,2020-03-13,NA,NA
"F","Rhode Island",6237,7000,2020-03-13,NA,NA
"F","South Carolina",50397,57000,2020-03-13,NA,NA
"F","South Dakota",7690,8400,2020-03-13,NA,NA
"F","Tennessee",57373,65000,2020-03-13,NA,NA
"F","Texas",219931,240000,2020-03-13,NA,NA
"F","Utah",22925,25000,2020-03-13,NA,NA
"F","Vermont",5019,5300,2020-03-13,NA,NA
"F","Virginia",73245,80000,2020-03-13,NA,NA
"F","West Virginia",14009,15000,2020-03-13,NA,NA
"F","Washington",49284,57000,2020-03-13,NA,NA
"F","Washington D. C.",15997,18000,2020-03-13,NA,NA
"F","Wisconsin",32522,36000,2020-03-13,NA,NA
"F","Wyoming",6494,7100,2020-03-13,NA,NA
"F","Canada",170217,190000,2020-03-13,NA,NA
"F","United States",1894259,2100000,2020-03-13,NA,NA
"M","Nova Scotia",6290,6400,2020-03-14,NA,NA
"M","Nunavut",997,1000,2020-03-14,NA,NA
"M","Prince Edward Island",1027,1200,2020-03-14,NA,NA
"M","Yukon",996,1000,2020-03-14,NA,NA
"M","Alabama",35433,39000,2020-03-14,NA,NA
"M","Arizona",51357,59000,2020-03-14,NA,NA
"M","Arkansas",22003,25000,2020-03-14,NA,NA
"M","Delaware",7241,7800,2020-03-14,NA,NA
"M","Georgia",89002,1e+05,2020-03-14,NA,NA
"M","Idaho",13535,15000,2020-03-14,NA,NA
"M","Indiana",38316,42000,2020-03-14,NA,NA
"M","Kansas",22715,26000,2020-03-14,NA,NA
"M","Kentucky",27721,30000,2020-03-14,NA,NA
"M","Michigan",49079,54000,2020-03-14,NA,NA
"M","Minnesota",30733,34000,2020-03-14,NA,NA
"M","Montana",8687,9200,2020-03-14,NA,NA
"M","Nebraska",13766,15000,2020-03-14,NA,NA
"M","North Dakota",10509,11000,2020-03-14,NA,NA
"M","Oklahoma",26691,30000,2020-03-14,NA,NA
"M","Pennsylvania",55798,63000,2020-03-14,NA,NA
"M","South Carolina",42633,48000,2020-03-14,NA,NA
"M","Texas",223398,250000,2020-03-14,NA,NA
"M","Utah",22209,25000,2020-03-14,NA,NA
"M","Vermont",3821,4300,2020-03-14,NA,NA
"M","Washington D. C.",15765,17000,2020-03-14,NA,NA
"F","British Columbia",28672,32000,2020-03-14,NA,NA
"F","Northwest Territories",998,1000,2020-03-14,NA,NA
"F","Nova Scotia",6921,7400,2020-03-14,NA,NA
"F","Nunavut",996,1000,2020-03-14,NA,NA
"F","Prince Edward Island",1206,1300,2020-03-14,NA,NA
"F","Yukon",997,1000,2020-03-14,NA,NA
"F","Alaska",6267,6800,2020-03-14,NA,NA
"F","Arizona",64367,74000,2020-03-14,NA,NA
"F","Colorado",45128,50000,2020-03-14,NA,NA
"F","Connecticut",16568,18000,2020-03-14,NA,NA
"F","Indiana",41179,45000,2020-03-14,NA,NA
"F","Kansas",24649,26000,2020-03-14,NA,NA
"F","Louisiana",35347,38000,2020-03-14,NA,NA
"F","Maryland",41910,47000,2020-03-14,NA,NA
"F","Mississippi",23275,26000,2020-03-14,NA,NA
"F","Montana",9847,11000,2020-03-14,NA,NA
"F","Nevada",35929,41000,2020-03-14,NA,NA
"F","New Jersey",43978,48000,2020-03-14,NA,NA
"F","New Mexico",21384,23000,2020-03-14,NA,NA
"F","New York",90129,1e+05,2020-03-14,NA,NA
"F","North Carolina",87071,96000,2020-03-14,NA,NA
"F","Rhode Island",6017,6900,2020-03-14,NA,NA
"F","Texas",219594,240000,2020-03-14,NA,NA
"F","Utah",22819,25000,2020-03-14,NA,NA
"F","Vermont",5019,5300,2020-03-14,NA,NA
"F","Virginia",72458,79000,2020-03-14,NA,NA
"F","West Virginia",14164,15000,2020-03-14,NA,NA
"F","Washington D. C.",15747,18000,2020-03-14,NA,NA
"M","Alberta",32897,36000,2020-03-14,NA,NA
"M","British Columbia",27838,32000,2020-03-14,NA,NA
"M","Manitoba",7145,8000,2020-03-14,NA,NA
"M","New Brunswick",4399,4700,2020-03-14,NA,NA
"M","Newfoundland and Labrador",4537,4800,2020-03-14,NA,NA
"M","Northwest Territories",998,1000,2020-03-14,NA,NA
"M","Ontario",53121,61000,2020-03-14,NA,NA
"M","Quebec",35175,39000,2020-03-14,NA,NA
"M","Saskatchewan",8884,9800,2020-03-14,NA,NA
"M","Alaska",6263,7100,2020-03-14,NA,NA
"M","California",163403,190000,2020-03-14,NA,NA
"M","Colorado",40793,46000,2020-03-14,NA,NA
"M","Connecticut",13782,15000,2020-03-14,NA,NA
"M","Florida",175277,2e+05,2020-03-14,NA,NA
"M","Hawaii",11332,12000,2020-03-14,NA,NA
"M","Illinois",65132,73000,2020-03-14,NA,NA
"M","Iowa",20992,23000,2020-03-14,NA,NA
"M","Louisiana",35176,41000,2020-03-14,NA,NA
"M","Maine",6939,7300,2020-03-14,NA,NA
"M","Maryland",35540,40000,2020-03-14,NA,NA
"M","Massachusetts",29472,33000,2020-03-14,NA,NA
"M","Mississippi",23109,26000,2020-03-14,NA,NA
"M","Missouri",40731,46000,2020-03-14,NA,NA
"M","Nevada",31383,38000,2020-03-14,NA,NA
"M","New Hampshire",7132,7500,2020-03-14,NA,NA
"M","New Jersey",37640,43000,2020-03-14,NA,NA
"M","New Mexico",20824,24000,2020-03-14,NA,NA
"M","New York",74422,84000,2020-03-14,NA,NA
"M","North Carolina",72029,82000,2020-03-14,NA,NA
"M","Ohio",54942,61000,2020-03-14,NA,NA
"M","Oregon",23527,26000,2020-03-14,NA,NA
"M","Rhode Island",5027,5500,2020-03-14,NA,NA
"M","South Dakota",7353,7800,2020-03-14,NA,NA
"M","Tennessee",50395,57000,2020-03-14,NA,NA
"M","Virginia",62696,71000,2020-03-14,NA,NA
"M","West Virginia",11760,13000,2020-03-14,NA,NA
"M","Washington",43806,49000,2020-03-14,NA,NA
"M","Wisconsin",29252,32000,2020-03-14,NA,NA
"M","Wyoming",7345,8000,2020-03-14,NA,NA
"M","Canada",178773,2e+05,2020-03-14,NA,NA
"M","United States",1683095,1900000,2020-03-14,NA,NA
"F","Alberta",28328,31000,2020-03-14,NA,NA
"F","Manitoba",7130,7900,2020-03-14,NA,NA
"F","New Brunswick",4743,5100,2020-03-14,NA,NA
"F","Newfoundland and Labrador",5491,5600,2020-03-14,NA,NA
"F","Ontario",58707,64000,2020-03-14,NA,NA
"F","Quebec",31973,35000,2020-03-14,NA,NA
"F","Saskatchewan",9200,9900,2020-03-14,NA,NA
"F","Alabama",40167,44000,2020-03-14,NA,NA
"F","Arkansas",24329,27000,2020-03-14,NA,NA
"F","California",187165,210000,2020-03-14,NA,NA
"F","Delaware",8712,10000,2020-03-14,NA,NA
"F","Florida",222165,250000,2020-03-14,NA,NA
"F","Georgia",108858,120000,2020-03-14,NA,NA
"F","Hawaii",12676,14000,2020-03-14,NA,NA
"F","Idaho",14781,17000,2020-03-14,NA,NA
"F","Illinois",73094,80000,2020-03-14,NA,NA
"F","Iowa",22216,24000,2020-03-14,NA,NA
"F","Kentucky",31316,33000,2020-03-14,NA,NA
"F","Maine",8753,9100,2020-03-14,NA,NA
"F","Massachusetts",36947,40000,2020-03-14,NA,NA
"F","Michigan",59337,65000,2020-03-14,NA,NA
"F","Minnesota",35847,39000,2020-03-14,NA,NA
"F","Missouri",46714,52000,2020-03-14,NA,NA
"F","Nebraska",14891,16000,2020-03-14,NA,NA
"F","New Hampshire",8422,9700,2020-03-14,NA,NA
"F","North Dakota",8568,9200,2020-03-14,NA,NA
"F","Ohio",63077,68000,2020-03-14,NA,NA
"F","Oklahoma",28128,31000,2020-03-14,NA,NA
"F","Oregon",28663,32000,2020-03-14,NA,NA
"F","Pennsylvania",66593,73000,2020-03-14,NA,NA
"F","South Carolina",52007,58000,2020-03-14,NA,NA
"F","South Dakota",7867,8400,2020-03-14,NA,NA
"F","Tennessee",58750,66000,2020-03-14,NA,NA
"F","Washington",49713,57000,2020-03-14,NA,NA
"F","Wisconsin",33468,37000,2020-03-14,NA,NA
"F","Wyoming",6748,7200,2020-03-14,NA,NA
"F","Canada",174583,190000,2020-03-14,NA,NA
"F","United States",1899315,2100000,2020-03-14,NA,NA
"M","Alberta",32786,36000,2020-03-15,NA,NA
"M","British Columbia",28432,32000,2020-03-15,NA,NA
"M","Manitoba",7257,8100,2020-03-15,NA,NA
"M","New Brunswick",4176,4700,2020-03-15,NA,NA
"M","Newfoundland and Labrador",4527,4800,2020-03-15,NA,NA
"M","Northwest Territories",998,1000,2020-03-15,NA,NA
"M","Nova Scotia",5865,6400,2020-03-15,NA,NA
"M","Nunavut",798,1000,2020-03-15,NA,NA
"M","Ontario",52680,61000,2020-03-15,NA,NA
"M","Prince Edward Island",999,1200,2020-03-15,NA,NA
"M","Quebec",35693,39000,2020-03-15,NA,NA
"M","Saskatchewan",8716,9700,2020-03-15,NA,NA
"M","Yukon",989,1000,2020-03-15,NA,NA
"M","Alabama",35370,40000,2020-03-15,NA,NA
"M","Alaska",6199,7100,2020-03-15,NA,NA
"M","Arizona",50373,59000,2020-03-15,NA,NA
"M","Arkansas",22776,25000,2020-03-15,NA,NA
"M","California",163910,190000,2020-03-15,NA,NA
"M","Colorado",40744,46000,2020-03-15,NA,NA
"M","Connecticut",13433,15000,2020-03-15,NA,NA
"M","Delaware",7226,7900,2020-03-15,NA,NA
"M","Florida",175698,2e+05,2020-03-15,NA,NA
"M","Georgia",89946,1e+05,2020-03-15,NA,NA
"M","Hawaii",11135,12000,2020-03-15,NA,NA
"M","Idaho",13716,15000,2020-03-15,NA,NA
"M","Illinois",64771,73000,2020-03-15,NA,NA
"M","Indiana",37129,42000,2020-03-15,NA,NA
"M","Iowa",20591,23000,2020-03-15,NA,NA
"M","Kansas",24038,26000,2020-03-15,NA,NA
"M","Kentucky",27160,30000,2020-03-15,NA,NA
"M","Louisiana",35132,40000,2020-03-15,NA,NA
"M","Maine",6633,7400,2020-03-15,NA,NA
"M","Maryland",34480,39000,2020-03-15,NA,NA
"M","Massachusetts",28736,32000,2020-03-15,NA,NA
"M","Michigan",47939,54000,2020-03-15,NA,NA
"M","Minnesota",30509,34000,2020-03-15,NA,NA
"M","Mississippi",23328,26000,2020-03-15,NA,NA
"M","Missouri",41168,46000,2020-03-15,NA,NA
"M","Montana",8350,9100,2020-03-15,NA,NA
"M","Nebraska",14080,15000,2020-03-15,NA,NA
"M","Nevada",31871,37000,2020-03-15,NA,NA
"M","New Hampshire",6816,7500,2020-03-15,NA,NA
"M","New Jersey",37004,42000,2020-03-15,NA,NA
"M","New Mexico",21346,24000,2020-03-15,NA,NA
"M","New York",74190,84000,2020-03-15,NA,NA
"M","North Carolina",74029,83000,2020-03-15,NA,NA
"M","North Dakota",10647,11000,2020-03-15,NA,NA
"M","Ohio",54998,60000,2020-03-15,NA,NA
"M","Oklahoma",26532,30000,2020-03-15,NA,NA
"M","Oregon",22952,26000,2020-03-15,NA,NA
"M","Pennsylvania",56431,63000,2020-03-15,NA,NA
"M","Rhode Island",4851,5500,2020-03-15,NA,NA
"M","South Carolina",43101,49000,2020-03-15,NA,NA
"M","South Dakota",7130,7800,2020-03-15,NA,NA
"M","Tennessee",52502,58000,2020-03-15,NA,NA
"M","Texas",226199,250000,2020-03-15,NA,NA
"M","Utah",21752,25000,2020-03-15,NA,NA
"M","Vermont",3543,4400,2020-03-15,NA,NA
"M","Virginia",63848,71000,2020-03-15,NA,NA
"M","West Virginia",11816,13000,2020-03-15,NA,NA
"M","Washington",43163,49000,2020-03-15,NA,NA
"M","Washington D. C.",14191,16000,2020-03-15,NA,NA
"M","Wisconsin",29409,31000,2020-03-15,NA,NA
"M","Wyoming",7106,8100,2020-03-15,NA,NA
"M","Canada",178747,2e+05,2020-03-15,NA,NA
"M","United States",1696614,1900000,2020-03-15,NA,NA
"F","Alberta",28014,31000,2020-03-15,NA,NA
"F","British Columbia",28518,32000,2020-03-15,NA,NA
"F","Manitoba",7240,7900,2020-03-15,NA,NA
"F","New Brunswick",4635,5100,2020-03-15,NA,NA
"F","Newfoundland and Labrador",5387,5600,2020-03-15,NA,NA
"F","Northwest Territories",998,1000,2020-03-15,NA,NA
"F","Nova Scotia",6535,7400,2020-03-15,NA,NA
"F","Nunavut",996,1000,2020-03-15,NA,NA
"F","Ontario",57458,64000,2020-03-15,NA,NA
"F","Prince Edward Island",1206,1300,2020-03-15,NA,NA
